"year";"rating";"duration";"must_see";"metascore";"user_score";"number_critics";"number_users";"genre_drama";"genre_crime";"genre_mystery";"genre_romance";"genre_adventure";"genre_biography";"genre_thriller";"genre_comedy";"genre_history";"genre_documentary";"genre_others"
2022;0;1;0;82;0;14;0;0;0;0;0;0;0;0;0;0;1;0
2015;4;3;1;82;81;48;1;1;1;1;0;0;0;1;0;0;0;1
1982;4;2;1;82;0;16;0;1;1;1;0;0;0;1;0;0;0;0
2020;0;3;1;82;77;27;134;1;0;1;0;1;0;1;0;0;0;1
1948;6;3;0;82;0;10;0;1;0;0;0;0;0;0;0;0;0;0
2000;0;0;1;82;73;19;22;1;0;0;0;0;0;0;0;0;0;0
2017;3;3;0;82;69;9;7;1;0;0;0;0;0;0;0;0;0;1
1970;4;2;1;82;0;15;0;1;1;0;1;0;0;1;0;0;0;0
2008;0;3;1;82;0;15;0;0;0;0;0;0;0;0;0;0;1;0
2020;0;1;0;81;47;8;10;0;0;0;0;0;0;0;0;0;1;0
2016;0;2;0;81;70;10;7;0;0;0;0;0;0;0;0;0;1;0
2010;3;3;1;81;74;36;73;1;0;0;0;0;0;0;1;0;0;0
2020;5;0;0;81;30;9;7;1;0;1;0;0;0;1;0;0;0;0
2013;0;3;1;81;78;20;0;0;0;0;0;0;0;0;0;0;1;0
2017;4;3;1;81;83;54;2;1;0;1;0;0;0;1;0;0;0;1
2017;2;0;1;81;82;27;6;0;0;0;0;0;0;0;0;0;1;0
2015;3;1;1;81;74;20;58;1;0;0;0;0;1;0;0;1;0;0
2015;4;3;1;81;65;20;19;1;0;0;0;0;1;0;0;0;0;1
2003;0;0;1;81;0;23;0;0;0;0;0;0;0;0;0;0;1;0
1993;4;3;1;81;73;22;57;1;0;0;0;0;0;0;1;0;0;0
2003;3;0;1;81;70;40;32;0;0;0;0;0;0;0;1;0;0;1
2009;4;1;1;81;72;27;55;1;0;0;0;0;1;0;0;0;0;1
1995;4;2;1;81;83;18;25;1;0;0;0;0;0;0;0;0;0;1
2021;0;0;0;81;75;13;6;1;0;0;0;0;0;0;0;0;0;0
1971;2;0;1;81;84;15;22;0;0;0;0;0;0;1;0;0;0;1
2021;3;2;1;81;77;33;52;1;0;0;0;0;0;0;0;0;0;0
2018;0;3;0;81;74;13;19;1;0;0;0;0;0;0;0;0;0;0
2013;2;1;1;81;72;26;56;1;0;0;0;0;0;0;1;0;0;0
1994;4;2;1;81;73;28;6;1;1;0;0;0;0;1;0;0;0;0
2016;5;1;1;81;76;29;141;0;1;0;0;0;0;0;0;1;1;0
2001;0;1;0;81;0;7;0;0;0;0;0;0;0;0;0;1;1;1
2017;4;0;0;81;61;8;10;1;0;0;0;0;0;0;0;0;0;0
2022;0;2;0;81;74;14;8;0;0;0;0;0;0;0;0;0;1;1
2016;3;2;1;81;82;52;2;1;0;1;0;0;0;0;0;0;0;1
2007;3;1;1;81;75;38;407;1;0;0;0;0;0;0;1;0;0;0
2014;0;0;0;81;70;9;16;1;0;0;0;0;1;0;0;0;1;0
1995;4;2;1;81;82;22;163;0;1;0;0;0;0;1;1;0;0;0
1986;4;1;0;81;82;12;221;1;0;0;0;0;0;0;0;0;0;1
2022;4;3;1;81;76;55;917;0;0;0;0;1;0;0;1;0;0;1
2010;4;2;1;81;70;42;420;1;0;0;1;0;0;0;0;0;0;0
2023;3;1;1;81;79;34;41;1;0;0;0;0;0;0;0;0;0;0
2023;0;0;0;81;0;14;0;1;0;0;0;0;0;0;0;0;0;0
2021;0;3;0;81;0;10;0;0;0;0;0;0;0;0;0;1;1;0
2017;3;2;1;81;78;16;11;1;0;0;0;0;0;0;1;0;0;0
2020;3;2;1;81;78;18;23;0;1;0;0;0;0;1;0;0;1;0
2015;0;3;0;81;71;10;8;1;0;0;0;0;0;0;0;0;0;0
1989;3;2;1;81;0;18;0;1;0;0;0;0;0;0;0;0;0;0
1986;2;2;0;81;0;10;0;1;0;0;0;0;0;0;0;0;0;0
2003;3;3;1;81;78;42;202;1;0;0;0;1;0;0;0;0;0;1
2010;0;0;1;81;78;20;96;0;0;0;0;1;0;0;0;0;0;1
2014;4;1;1;81;68;37;157;0;0;0;1;0;0;0;1;0;0;0
2007;2;1;0;81;0;12;0;0;0;0;0;0;0;0;0;0;1;1
1998;4;3;1;81;75;28;80;1;1;0;0;0;0;1;0;0;0;0
2016;0;0;0;81;76;11;44;1;0;1;0;0;0;0;0;0;0;1
2023;0;3;1;81;68;21;27;1;0;0;0;0;0;0;0;0;0;0
2009;0;3;1;81;64;17;26;1;0;0;0;0;0;0;0;1;0;1
1971;4;2;1;81;69;15;17;0;1;1;0;0;0;1;0;0;0;0
2015;3;2;1;81;71;21;22;1;0;0;1;0;0;0;0;0;0;0
1995;4;0;1;81;71;17;9;1;0;0;0;0;0;0;1;0;0;0
2017;2;2;1;81;83;48;1;1;0;1;0;1;0;0;0;0;0;1
2011;0;3;0;81;73;8;6;1;0;0;0;0;0;0;0;0;0;0
2023;5;1;1;81;63;19;0;0;0;0;0;0;1;0;0;1;1;1
2015;3;3;1;81;76;48;642;1;0;0;0;0;0;1;0;1;0;1
1989;2;1;1;81;81;17;113;1;0;0;0;0;0;0;1;0;0;0
2015;2;0;1;81;84;30;253;0;0;0;0;1;0;0;1;0;0;1
1973;4;1;0;81;90;11;0;1;0;0;0;0;0;0;1;0;0;1
1933;6;1;0;81;0;9;0;1;0;1;1;0;0;0;1;0;0;0
2019;4;3;1;81;80;18;39;1;0;0;0;0;0;0;0;0;0;0
2019;0;3;0;81;63;10;0;1;0;0;0;0;0;0;1;0;0;0
2010;0;2;1;81;66;26;33;1;0;0;0;0;0;0;0;0;0;1
2022;0;0;0;81;0;10;0;0;0;0;0;0;0;0;0;0;1;1
2003;4;0;1;81;83;36;111;1;0;0;0;0;0;0;1;0;0;0
2014;4;3;1;81;71;49;409;1;0;0;0;0;1;0;0;1;0;1
2015;0;3;0;81;78;9;5;1;0;0;1;0;0;0;0;0;0;0
2017;0;1;0;81;77;11;6;0;0;0;0;0;1;0;0;1;1;0
2015;3;0;0;81;78;7;8;0;0;0;0;0;1;0;0;0;1;0
2007;0;2;1;81;60;18;0;1;0;0;0;0;0;0;0;0;0;0
1999;2;2;1;81;73;26;9;1;0;0;1;0;0;0;1;0;0;0
2011;4;2;1;81;80;36;267;1;0;0;1;0;0;0;1;0;0;0
1937;1;2;0;81;0;7;0;1;0;0;0;1;0;0;0;0;0;1
1984;4;3;0;81;78;13;61;1;0;0;0;0;0;0;0;0;0;0
2009;2;2;1;81;75;34;42;1;0;0;1;0;1;0;0;0;0;0
2021;2;1;1;81;59;29;26;0;0;0;0;0;1;0;0;1;1;0
2009;0;0;0;81;72;12;10;1;0;1;0;0;0;1;0;0;0;0
1967;6;2;0;81;73;9;20;0;0;0;0;0;0;1;0;0;0;0
2016;4;1;1;81;73;53;239;1;0;0;0;0;1;0;0;0;0;0
2011;0;1;1;81;84;18;100;1;0;0;1;0;0;0;0;0;0;0
1998;5;3;1;81;27;30;199;1;0;0;0;0;0;0;1;0;0;0
2022;2;2;0;81;0;14;0;0;0;0;0;0;0;0;0;0;1;0
2021;0;3;0;81;72;10;6;1;0;0;0;0;0;0;0;0;0;0
2017;4;1;1;81;73;34;241;1;0;0;0;0;0;0;0;0;0;1
1976;4;3;0;81;67;9;32;1;0;0;0;0;0;0;0;0;0;1
2021;0;0;1;81;55;16;14;1;0;0;0;0;0;1;0;0;0;0
2015;3;1;1;81;67;24;47;1;0;0;0;0;0;0;1;0;0;1
2023;0;3;1;81;76;24;8;1;0;0;0;0;0;0;0;0;0;0
2014;4;3;1;81;73;43;431;1;1;1;1;0;0;0;1;0;0;0
2016;0;2;0;81;66;14;22;0;0;0;0;0;0;0;0;0;1;0
2018;3;1;1;81;77;30;71;1;0;1;0;0;1;0;0;0;1;0
2014;0;0;0;81;72;12;18;1;0;0;0;0;0;0;0;0;0;1
2018;4;2;1;81;64;23;148;1;0;0;0;0;0;1;0;0;0;1
2019;0;0;0;81;66;14;11;1;1;0;0;0;0;0;0;0;1;1
2021;5;2;1;81;77;26;22;0;0;0;0;0;1;0;0;0;1;1
2023;4;2;1;81;73;54;140;1;0;0;0;0;0;0;1;0;0;0
2009;0;2;1;81;77;17;26;1;0;0;0;0;1;0;0;0;0;0
2013;0;0;1;81;60;17;28;0;0;0;0;0;0;0;0;0;1;0
2010;0;3;1;81;73;31;74;1;0;0;0;0;0;0;0;0;0;0
1989;4;1;1;81;72;19;5;1;0;0;0;0;0;0;1;0;0;0
1986;3;1;1;81;76;15;88;0;0;0;1;0;0;0;1;0;0;1
1965;0;1;0;81;0;8;0;1;0;0;1;0;0;0;0;0;0;1
2013;4;2;1;81;74;36;73;1;0;0;0;0;0;0;0;1;0;0
2021;0;2;1;81;78;25;95;1;0;0;0;0;0;1;1;0;0;1
2024;4;2;0;81;0;12;0;1;0;0;0;0;0;0;1;0;0;0
2016;0;1;0;81;0;12;0;0;0;0;0;0;0;0;0;0;1;0
2017;3;0;0;81;0;7;0;0;0;0;0;0;0;0;0;0;1;0
1979;2;3;1;81;79;16;23;1;0;0;0;0;0;1;0;0;0;0
2003;0;2;1;81;0;29;0;0;0;0;0;0;1;0;0;0;1;0
2019;4;2;1;81;55;29;43;1;0;1;0;0;0;1;1;0;0;1
2007;4;3;1;81;86;37;693;0;0;1;0;0;0;1;1;0;0;1
2012;0;1;1;81;67;19;14;1;1;0;0;0;0;0;0;0;0;0
2009;0;2;1;81;68;23;10;1;1;0;0;0;0;0;0;0;0;0
1965;6;3;0;81;75;7;8;1;0;0;0;0;0;0;0;0;0;1
2015;0;2;0;81;43;8;0;1;0;0;0;0;0;0;0;0;0;0
2012;4;3;1;81;86;42;2;1;0;0;0;0;0;0;0;0;0;1
1994;4;2;1;81;78;19;126;1;0;0;1;0;0;0;1;0;0;0
2014;0;1;1;81;72;28;125;1;0;0;1;0;0;1;0;0;0;1
2023;3;3;1;81;83;35;321;1;0;0;0;1;0;0;0;0;0;1
2019;4;2;1;81;64;56;1;0;0;1;0;0;0;1;0;0;0;1
2003;4;1;0;81;65;8;0;0;0;0;0;0;0;0;1;0;1;1
2015;4;3;1;81;81;45;805;1;0;0;0;0;1;0;1;1;0;0
2006;2;1;0;81;76;8;16;1;0;0;1;0;0;0;0;0;0;1
2006;0;0;0;81;0;12;0;0;0;0;0;0;0;0;0;0;1;0
2014;0;2;1;81;51;16;7;1;0;0;0;0;0;0;0;0;0;0
2016;2;2;1;81;78;44;850;0;0;0;0;1;0;0;1;0;0;1
2016;5;3;1;81;79;19;191;1;0;1;0;0;0;1;0;0;0;1
2014;0;1;0;81;77;7;6;1;0;0;1;0;0;0;0;0;0;0
2008;0;0;1;81;58;19;0;0;0;0;1;0;1;0;0;0;1;0
2017;0;0;0;81;78;7;5;1;0;0;0;1;0;0;0;0;0;0
2019;0;2;1;81;73;25;56;0;0;0;0;1;0;0;0;1;0;1
2008;0;2;0;81;88;10;12;1;0;0;0;0;0;0;0;0;0;0
2005;0;2;1;81;75;16;16;1;0;0;1;0;0;0;0;0;0;1
2019;3;3;0;81;54;13;178;0;0;0;0;0;0;0;0;1;1;0
2013;0;0;1;81;64;27;16;1;1;0;0;0;0;0;1;0;0;0
1992;4;1;1;81;86;24;947;0;1;0;0;0;0;1;0;0;0;0
2020;0;0;0;81;50;13;7;1;0;0;1;0;0;0;0;0;0;1
2012;0;0;0;81;51;9;8;0;0;0;0;0;0;0;0;0;1;0
1998;0;2;1;81;0;21;0;1;0;0;0;0;0;0;0;0;0;0
2013;0;0;0;81;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2012;3;3;1;81;77;49;1;0;0;0;0;1;0;1;0;0;0;1
2011;2;0;0;81;0;12;0;0;0;0;0;0;0;0;0;0;1;1
2023;0;1;0;81;0;10;0;1;0;0;0;0;0;0;0;0;0;0
2009;0;0;0;81;62;9;10;0;0;0;0;0;1;0;0;0;1;0
2012;0;3;0;81;0;12;0;1;0;1;0;0;0;0;1;0;0;1
2022;0;1;1;81;67;18;37;0;0;0;0;0;0;0;0;0;1;0
2017;2;2;1;81;87;26;941;1;0;0;1;0;0;0;0;0;0;1
1994;0;1;1;81;0;19;0;1;0;0;1;0;0;0;0;0;0;1
2011;4;3;1;81;67;41;550;1;0;0;0;0;0;0;0;0;0;1
2009;0;1;1;81;70;15;12;1;0;0;0;0;0;0;1;0;0;1
2020;5;1;1;81;78;15;12;0;0;0;0;0;0;0;0;0;1;1
2013;0;1;1;81;68;27;157;1;0;1;0;0;0;0;0;0;0;1
2024;4;2;0;81;0;11;0;1;0;0;0;0;0;0;1;0;0;0
2016;3;1;1;81;81;30;234;1;0;0;0;1;0;0;1;0;0;0
2005;0;2;1;81;58;23;8;0;0;0;0;0;0;0;0;1;1;1
1998;4;3;1;81;59;21;7;1;1;0;0;0;1;1;0;0;0;0
2005;3;3;1;81;78;38;903;0;0;1;0;1;0;0;0;0;0;1
1976;4;2;1;81;78;15;8;1;1;0;0;0;0;0;0;0;0;0
2007;4;0;1;81;80;26;160;1;0;1;0;0;0;1;0;0;0;1
2011;0;0;1;81;64;17;11;0;0;0;0;0;0;0;0;1;1;1
1995;2;2;0;81;76;13;30;1;0;0;1;0;1;0;1;0;0;0
2018;3;3;1;81;69;44;143;1;1;0;0;0;0;0;0;0;0;0
2024;0;3;1;81;62;25;6;1;0;0;1;0;0;1;0;0;0;1
2007;2;2;1;81;74;37;122;1;0;0;1;0;0;0;1;0;0;1
2023;0;1;0;81;60;10;12;1;0;0;0;0;0;0;0;0;0;0
2000;0;1;1;81;50;20;0;0;0;0;0;0;0;0;1;0;1;0
2005;3;3;1;81;80;39;628;0;0;0;1;1;0;0;0;0;0;1
1994;1;2;1;81;0;15;0;0;0;0;0;0;0;0;0;0;1;1
1991;2;2;1;81;78;18;8;1;0;0;1;0;0;0;0;1;0;0
2012;0;2;0;81;78;7;200;1;0;0;0;1;0;1;0;0;0;1
2015;4;1;1;81;78;19;217;0;0;1;0;0;0;1;0;0;0;1
2019;5;0;1;81;79;20;93;1;0;0;1;0;0;0;0;0;0;1
2022;3;3;1;81;61;62;573;1;1;1;0;0;0;1;1;0;0;0
2020;0;2;1;81;67;15;19;1;0;1;0;0;0;1;0;0;0;0
2015;0;1;0;81;78;9;0;1;1;0;0;0;0;1;0;0;0;0
2018;0;1;1;81;70;19;24;1;0;0;0;0;0;0;0;0;0;1
2014;5;2;1;81;80;26;98;1;1;0;0;0;0;1;0;0;0;0
2021;0;0;0;81;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2011;3;1;1;81;80;40;720;0;0;0;1;0;0;0;1;0;0;1
2018;4;3;1;81;57;15;15;1;0;0;0;0;0;0;0;0;0;1
2023;3;3;1;81;80;66;520;0;0;0;0;1;0;1;0;0;0;1
2018;2;1;1;81;76;18;61;1;0;0;0;1;0;0;0;0;0;1
1998;3;1;1;81;78;19;9;1;0;0;0;0;0;0;1;0;0;0
2022;3;3;1;81;69;32;19;1;0;0;0;0;1;0;0;1;0;1
2016;4;2;1;81;74;30;36;1;1;0;0;0;0;1;0;0;0;1
2020;4;0;1;81;50;38;57;1;0;1;0;0;0;1;0;0;0;1
2022;3;1;1;81;73;40;32;1;0;0;0;0;0;0;0;0;0;0
2019;0;0;0;81;0;7;0;0;0;0;0;0;0;0;0;0;1;0
2019;0;1;0;81;0;8;0;0;0;0;0;0;0;0;0;0;1;0
2003;0;2;1;81;41;15;10;1;1;0;0;0;0;0;1;0;0;0
2011;0;1;0;81;61;11;14;1;0;0;1;0;0;0;0;0;0;0
2024;0;1;0;81;46;7;9;1;0;0;1;0;0;0;0;0;0;1
2021;0;1;0;81;61;10;7;0;0;0;0;0;0;0;0;0;1;1
2004;2;0;1;81;56;30;5;1;0;0;0;0;0;0;0;0;1;1
2013;4;2;1;81;78;45;829;0;0;0;0;0;0;0;1;0;0;1
1939;6;1;0;81;78;9;8;0;0;0;0;0;0;0;1;0;0;1
2022;0;3;1;81;70;17;13;1;0;0;1;0;0;0;0;0;0;0
2017;2;0;1;81;64;27;17;1;0;0;0;0;0;0;0;0;0;0
2009;4;2;1;81;83;36;823;0;0;0;0;0;0;1;0;0;0;1
2005;0;3;1;81;70;23;0;1;0;0;0;0;0;0;0;0;0;0
1979;2;2;1;81;83;15;23;1;0;1;0;0;0;0;0;0;0;0
2012;4;0;1;81;78;28;15;0;0;0;0;0;0;0;0;0;1;0
2022;0;2;1;81;78;26;22;1;1;0;0;0;0;1;0;0;0;0
2019;0;1;1;81;68;25;25;1;0;0;0;1;0;1;1;0;0;0
2023;0;2;1;81;70;16;9;1;1;1;0;0;0;1;0;0;0;0
2020;4;2;1;81;64;37;49;1;0;0;1;0;0;1;0;0;0;0
1985;4;2;1;81;75;16;21;1;1;0;0;0;0;1;0;0;0;1
2016;0;3;1;81;81;16;14;1;0;0;1;0;0;0;0;0;0;0
2019;3;3;1;81;82;47;712;1;0;0;0;0;1;0;0;0;0;1
2004;5;2;1;81;77;34;57;1;1;0;0;0;0;0;0;0;0;0
2021;2;2;1;81;80;33;301;0;0;0;0;1;0;0;1;0;0;1
1968;6;2;1;81;70;20;36;0;1;0;0;0;0;1;0;0;0;1
2019;5;1;0;81;74;12;12;1;0;0;0;0;0;0;0;0;0;0
2012;4;3;1;81;85;45;1;1;0;0;1;0;0;0;1;0;0;0
1997;0;2;0;81;0;11;0;1;0;0;0;0;0;0;1;0;0;0
2014;5;3;0;81;78;10;8;1;1;0;0;0;0;0;0;0;0;0
1999;1;2;1;81;79;19;16;0;0;0;0;0;0;0;0;0;1;1
2014;0;0;1;81;78;27;13;0;0;0;0;0;0;0;0;0;1;0
2023;0;1;1;81;63;16;19;1;0;0;0;0;0;0;0;0;0;1
2010;2;2;1;81;73;31;53;0;0;0;0;0;0;0;0;0;1;0
2023;0;2;0;81;70;10;6;1;0;0;0;0;0;0;1;0;0;1
2019;0;2;1;81;64;16;9;1;0;0;0;0;0;0;0;0;0;0
2023;4;2;1;81;63;30;40;1;1;0;0;0;0;0;0;0;0;0
2022;0;1;0;81;0;12;0;0;0;0;0;0;0;0;0;1;1;0
1981;4;3;1;81;0;15;0;1;1;0;0;0;0;0;0;0;0;0
2008;1;1;0;80;74;25;28;0;0;0;0;0;0;0;0;0;1;0
2012;0;3;0;80;82;15;52;1;0;0;0;0;0;0;0;0;0;0
2019;0;0;0;80;0;12;0;0;0;0;0;0;0;0;0;0;1;0
2017;0;1;0;80;80;7;22;1;0;0;1;0;0;0;0;1;1;0
2019;2;0;0;80;67;16;15;0;0;0;0;0;0;0;0;0;1;1
2005;0;0;0;80;0;19;0;0;0;0;0;0;0;0;0;0;1;0
2019;4;3;0;80;75;45;95;1;0;0;1;0;0;0;0;0;0;1
2015;3;3;0;80;81;46;2;1;0;0;0;1;0;0;0;0;0;1
1988;4;3;0;80;75;18;100;1;0;0;0;0;0;0;0;0;0;0
2016;0;1;0;80;75;15;37;1;0;0;0;0;0;0;0;0;0;0
1999;0;1;0;80;80;13;0;1;0;0;0;0;0;0;0;0;1;1
1996;4;1;0;80;0;20;0;1;0;0;1;0;0;0;1;1;0;0
2008;4;0;0;80;64;32;33;1;0;0;0;0;0;0;0;0;0;0
2024;0;0;0;80;0;11;0;1;0;0;0;0;0;0;0;0;0;0
1969;1;0;0;80;0;13;0;1;0;0;0;0;0;0;0;0;1;0
2022;4;2;0;80;66;35;261;0;0;1;0;0;0;1;0;0;0;1
2021;4;3;0;80;66;33;30;0;0;0;0;0;1;0;1;1;1;1
2021;0;0;0;80;49;11;11;0;0;0;0;0;0;0;0;0;1;0
2021;0;3;0;80;0;9;0;1;0;0;0;0;0;0;0;1;1;0
2008;4;2;0;80;81;36;281;1;0;0;0;0;0;0;0;0;0;1
2002;3;2;0;80;78;40;151;1;0;0;1;0;0;0;0;0;0;0
1973;2;1;0;80;0;10;0;1;0;0;0;0;0;0;0;0;0;1
2019;2;0;0;80;6;20;821;0;0;0;0;0;0;0;0;0;1;0
1965;6;3;0;80;0;16;0;0;0;0;0;0;0;1;0;0;0;1
2005;4;2;0;80;84;34;53;1;0;0;0;0;0;0;1;0;0;0
2022;0;2;0;80;74;8;13;1;0;0;1;0;0;0;1;0;0;1
2005;0;2;0;80;75;9;6;1;0;0;0;0;0;0;0;0;0;0
1933;1;1;0;80;0;8;0;0;0;0;1;0;0;0;1;0;0;1
2019;3;1;0;80;72;11;6;0;0;0;0;0;0;0;0;0;1;0
2022;2;0;0;80;82;42;78;1;0;0;0;0;0;0;1;0;0;1
2023;0;0;0;80;0;7;0;0;0;0;0;0;0;0;0;0;1;0
2002;0;2;0;80;0;16;0;0;0;0;0;0;0;0;0;0;1;0
2017;4;1;0;80;77;41;301;1;1;0;0;0;0;1;0;0;0;0
2009;2;1;0;80;81;28;52;0;0;0;0;0;0;0;0;0;1;1
2005;0;0;0;80;0;22;0;1;0;0;0;0;0;0;0;0;0;0
2012;1;1;0;80;81;28;296;1;0;0;0;1;0;0;0;0;0;1
2009;0;3;0;80;70;24;10;1;0;0;0;0;0;0;0;1;0;0
1956;6;1;0;80;84;15;12;0;0;0;0;1;0;0;0;0;0;1
2017;0;0;0;80;64;14;7;1;0;0;1;0;0;0;0;0;0;0
2015;0;2;0;80;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2023;2;3;0;80;83;38;58;1;0;0;0;0;0;0;0;0;0;0
1998;4;2;0;80;85;24;82;1;0;0;0;0;0;0;0;0;0;0
1934;6;2;0;80;65;12;0;0;0;0;1;0;0;0;1;0;0;1
2023;0;2;0;80;74;21;7;0;0;0;0;0;0;0;0;0;1;0
1993;4;3;0;80;0;7;0;1;0;0;0;0;0;0;0;0;0;0
2005;3;0;0;80;0;16;0;0;0;0;0;0;1;0;0;0;1;0
2023;0;0;0;80;65;41;23;1;0;0;1;0;0;0;0;0;0;0
2012;2;1;0;80;81;34;36;0;0;0;0;0;0;0;0;0;1;0
2015;3;1;0;80;72;18;29;1;0;0;0;1;0;1;0;0;0;0
2011;4;3;0;80;81;42;205;1;0;1;0;0;0;0;0;0;0;1
2005;1;0;0;80;38;27;6;0;0;0;0;0;0;0;0;0;1;0
2002;4;2;0;80;83;30;52;1;1;0;0;0;0;1;0;0;0;0
1988;4;2;0;80;84;17;150;0;1;0;0;0;0;0;1;0;0;0
2000;2;0;0;80;81;25;23;1;0;0;0;0;0;0;0;0;0;1
2017;0;2;0;80;0;19;0;0;0;0;0;0;0;0;0;0;1;0
2020;3;3;0;80;67;26;19;0;0;0;0;0;0;0;0;0;1;0
2018;2;2;0;80;77;51;997;0;0;0;0;1;0;0;1;0;0;1
2014;0;0;0;80;78;12;6;0;0;0;0;0;0;0;0;1;1;0
2016;4;2;0;80;80;29;13;0;0;0;0;0;1;0;0;0;1;0
2006;3;3;0;80;88;46;1;0;0;0;0;1;0;1;0;0;0;1
1975;0;3;0;80;0;11;0;1;0;0;0;0;0;0;1;0;0;0
2021;0;0;0;80;45;7;0;0;0;0;0;0;0;0;0;0;1;0
1993;3;2;0;80;66;25;11;1;0;0;1;0;0;0;1;0;0;0
2014;0;0;0;80;0;12;0;1;0;0;0;0;0;0;0;1;1;1
2020;0;1;0;80;0;7;0;1;0;0;1;0;0;0;0;0;0;0
1996;4;2;0;80;82;23;25;1;0;0;1;0;0;0;0;0;0;0
1957;6;0;0;80;72;12;5;1;0;0;0;0;0;1;0;0;0;1
1990;4;3;0;80;86;21;199;1;0;0;1;0;0;0;0;0;0;0
2014;0;0;0;80;77;9;9;1;0;0;0;0;0;0;1;0;0;0
2005;4;2;0;80;79;29;23;1;0;0;0;0;0;0;0;0;0;1
2019;3;3;0;80;62;56;922;1;0;1;0;1;0;1;0;0;0;1
1947;6;1;0;80;45;14;0;1;1;0;0;0;0;1;0;0;0;1
2017;0;1;0;80;75;14;11;1;0;0;0;0;0;0;0;0;0;0
2004;2;3;0;80;79;8;20;0;0;0;0;0;1;0;0;0;1;0
2018;0;1;0;80;72;8;6;0;0;0;0;0;0;0;0;0;1;1
1997;4;1;0;80;65;25;15;1;0;0;0;0;0;0;1;0;0;0
2016;0;0;0;80;40;9;10;0;1;0;0;0;0;0;0;0;1;0
1998;0;1;0;80;77;22;28;1;0;0;0;0;0;0;0;0;0;0
2015;3;3;0;80;81;40;147;1;0;0;0;0;1;0;0;0;0;1
2005;4;2;0;80;63;25;6;1;0;0;0;0;0;0;0;0;0;0
1993;4;3;0;80;84;15;180;1;1;0;0;0;0;0;0;0;0;0
1991;4;3;0;80;80;27;17;1;1;0;0;0;1;0;0;0;0;0
2022;0;2;0;80;0;14;0;1;0;0;0;0;0;0;0;0;0;0
2016;4;3;0;80;70;42;117;1;0;0;1;1;0;0;0;0;0;0
2023;4;1;0;80;64;43;48;1;0;0;0;0;0;0;1;0;0;0
2022;4;2;0;80;58;13;0;0;0;0;0;0;1;0;0;0;1;1
2018;0;3;0;80;60;19;0;0;0;0;0;0;0;0;0;0;1;0
1972;2;3;0;80;80;8;80;1;0;0;1;0;0;0;0;0;0;1
2016;0;0;0;80;75;13;0;0;0;0;0;0;1;0;0;0;1;0
2010;3;2;0;80;77;41;779;1;0;0;0;0;0;0;0;0;0;1
1989;4;2;0;80;81;16;7;1;1;0;0;0;0;0;1;0;0;0
2019;3;3;0;80;74;44;86;1;0;0;1;0;1;0;0;0;0;1
2017;5;2;0;80;71;41;130;1;0;0;0;0;0;0;1;0;0;0
2021;0;2;0;80;62;7;5;1;0;1;0;0;0;0;0;0;0;1
2010;4;3;0;80;84;36;179;1;0;1;1;0;0;1;0;0;0;0
2008;3;2;0;80;66;20;10;0;0;0;0;0;0;0;0;0;1;1
1999;4;0;0;80;70;33;396;0;0;1;0;0;0;0;0;0;0;1
2017;0;1;0;80;0;7;0;0;0;0;0;0;0;0;0;0;1;0
2013;5;0;0;80;66;13;14;1;0;0;0;0;0;0;0;0;0;0
2012;2;3;0;80;69;22;16;1;0;0;0;0;0;0;0;0;0;0
2019;0;0;0;80;65;10;11;1;0;0;0;0;0;0;0;0;0;0
2015;3;0;0;80;74;25;16;0;0;0;0;0;1;0;0;1;1;0
2015;3;3;0;80;66;55;8;0;0;0;0;1;0;0;0;0;0;1
2020;0;0;0;80;0;11;0;0;0;0;0;0;0;0;0;0;1;1
2017;0;1;0;80;34;14;40;0;0;0;0;0;0;0;0;0;1;1
1990;0;0;0;80;73;22;21;1;1;0;0;0;1;1;0;0;0;1
2019;0;1;0;80;65;12;6;0;0;0;0;0;0;0;0;0;1;0
2003;1;1;0;80;73;34;12;0;0;0;0;0;0;1;1;0;1;0
2002;2;1;0;80;78;31;28;1;0;0;0;1;1;0;0;0;0;0
2015;5;2;0;80;81;11;71;0;0;0;0;0;0;0;0;0;1;0
2010;0;0;0;80;68;19;16;1;0;0;0;0;0;0;0;0;0;1
2015;4;3;0;80;72;29;55;1;0;0;0;1;0;1;0;0;0;0
1931;6;0;0;80;0;18;0;1;1;0;0;0;0;0;0;0;0;0
1932;0;0;0;80;76;16;31;1;0;0;0;0;0;0;0;0;0;1
2003;3;1;0;80;67;31;42;1;0;0;0;0;0;0;0;0;0;1
2011;0;0;0;80;66;17;20;1;0;0;0;0;0;0;0;1;0;0
2018;4;3;0;80;77;44;56;1;0;0;0;1;0;0;0;0;0;1
2005;0;0;0;80;0;13;0;0;0;0;0;0;0;0;0;0;1;0
2018;0;0;0;80;64;15;10;1;0;0;0;0;0;0;0;0;0;0
2021;0;0;0;80;73;11;10;0;0;1;0;0;0;0;0;0;0;1
2021;4;2;0;80;66;32;31;1;0;0;1;0;0;0;1;0;0;0
2023;3;2;0;80;50;67;2;0;0;0;0;1;0;0;1;0;0;1
2002;3;3;0;80;72;37;486;0;1;1;0;0;0;1;0;0;0;1
